cycle,time,actual SoC,predicted SoC
2,2457.172,0.32686957232810027,0.3410166
2,2476.266,0.3215990571153762,0.33573735
2,2495.36,0.31632976918479255,0.3304509
2,2514.438,0.3110718088225227,0.3249629
2,2533.438,0.30583615420486865,0.3197027
2,2552.516,0.3005742719043827,0.31451684
2,2571.578,0.29532107874464397,0.3090207
2,2590.735,0.2900447731580204,0.30362296
2,2609.813,0.2847901755594656,0.2982247
2,2628.969,0.27950581787175327,0.29313055
2,2648.266,0.2741884893098846,0.28757972
2,2667.516,0.2688771086427098,0.28237635
2,2686.735,0.26357986518208126,0.2767045
2,2706.047,0.25825030899176205,0.2714862
2,2725.328,0.2529297238798312,0.2660334
2,2744.703,0.24758545734890336,0.26049584
2,2763.907,0.24229283728674916,0.25493395
2,2783.047,0.2370031953008676,0.24979675
2,2802.344,0.2316804410370367,0.24389678
2,2821.641,0.22636010021887035,0.23827145
2,2840.922,0.2210412011752944,0.23282951
2,2860.407,0.2156625758454293,0.22731566
2,2879.766,0.21032391415074525,0.22149733
2,2899.141,0.20497436706203678,0.21600533
2,2918.438,0.19964717755535674,0.21018565
2,2937.922,0.1942789273694779,0.20415974
2,2957.407,0.18889995039425309,0.19870704
2,2976.813,0.18355042676509878,0.19264594
2,2996.188,0.17821360182887627,0.18836382
2,3015.641,0.17284864056971502,0.18613595
2,3035.094,0.16748033133523826,0.18385637
2,3054.578,0.16210690130115055,0.18126398
2,3074.016,0.15674212147310668,0.1789015
2,3093.532,0.15135341497402563,0.17646393
2,3113.094,0.14595435313877858,0.17381981
2,3132.641,0.14055878094056043,0.17131084
2,3152.235,0.13514466354188834,0.1687957
2,3171.766,0.12976873673704786,0.16542387
2,3191.25,0.12439093284037986,0.16312891
2,3210.703,0.11903476889882467,0.15990224
2,3230.375,0.11360659681343825,0.15732592
2,3250.032,0.10818126268390979,0.15438777
2,3269.688,0.10275655710359648,0.15121138
2,3289.532,0.09728692617430787,0.14770892
2,3309.188,0.09186401695582375,0.14445722
2,3328.828,0.08644328869044104,0.1409117
2,3348.735,0.0809573326828679,0.13677832
2,3368.688,0.07545473594480437,0.13265324
2,3388.735,0.0699341435819065,0.12787202
2,3408.75,0.06441396035381686,0.12319213
2,3428.719,0.05890687990411658,0.117758244
2,3448.797,0.0533687464236149,0.11180085
2,3468.953,0.04781101513813858,0.10502255
2,3489.219,0.0422260979010112,0.097441256
2,3509.61,0.03660028297995547,0.08916026
2,3529.828,0.031032238070732503,0.07943851
2,3550.157,0.02542442320166444,0.068893075
2,3570.453,0.019830966056171306,0.05619955
2,3590.797,0.014215409828242646,0.05021417
2,3611.172,0.008599186190585993,0.05021417
2,3631.438,0.00301316781409433,0.05021417
2,3651.875,0.0,0.05021417
2,3672.344,0.0,0.05021417
3,0.0,1.0,0.8937429
3,16.796999999999997,0.999998476146198,0.9075755
3,35.766,0.9947346528466279,0.9062745
3,53.891,0.9897067290822363,0.8999859
3,72.094,0.9846560462613071,0.89470685
3,90.187,0.9796379851052135,0.8902391
3,108.328,0.9746056856946543,0.88626707
3,126.60900000000001,0.9695364024196629,0.8824407
3,144.828,0.9644782107824282,0.87894773
3,163.062,0.9594239910229738,0.8754703
3,181.25,0.9543796734061147,0.87216806
3,199.406,0.9493440805414056,0.86892116
3,217.453,0.9443384676325807,0.86579454
3,235.516,0.9393234531672816,0.86268866
3,253.797,0.9342541535386393,0.85963905
3,271.937,0.9292208919397703,0.8566149
3,290.109,0.9241830497049413,0.85363287
3,308.25,0.9191464378074833,0.85014296
3,326.375,0.9141232424718366,0.8458511
3,344.562,0.9090771682600213,0.8419219
3,362.719,0.9040364167728374,0.83787596
3,380.844,0.8990110159892227,0.83372366
3,399.078,0.8939512710427803,0.8297921
3,417.234,0.8889082483732341,0.8258594
3,435.437,0.8838640510946101,0.82163674
3,453.641,0.8788128842789625,0.8177264
3,471.844,0.8737635845358801,0.81371176
3,490.062,0.8687086921200401,0.8097628
3,508.281,0.8636535462011395,0.80571914
3,526.516,0.8585943668234477,0.8018007
3,544.75,0.8535401103236581,0.7976904
3,562.969,0.8484828193694736,0.7938946
3,581.187,0.8434282078448332,0.7898878
3,599.359,0.838385301933024,0.7859855
3,617.547,0.8333431004053429,0.7819795
3,635.719,0.8282987560290175,0.77823704
3,654.078,0.8232031363462603,0.774331
3,672.359,0.8181279880980785,0.7704966
3,690.562,0.8130773198706344,0.76662797
3,709.0,0.8079591865560972,0.762817
3,727.172,0.8029200545595231,0.7589712
3,745.453,0.7978518900652354,0.755147
3,763.672,0.7928024311773703,0.75135523
3,781.937,0.7877373898868987,0.7476729
3,800.312,0.7826324188176184,0.74410653
3,818.641,0.7775468260272342,0.74018294
3,836.969,0.7724648157073888,0.7364293
3,855.344,0.7673722810938721,0.73267204
3,873.734,0.7622703239784192,0.72910064
3,892.125,0.7571717662459598,0.7252088
3,910.344,0.7521108846155817,0.72171944
3,928.641,0.7470362248166654,0.71783847
3,947.031,0.741937349265299,0.7141339
3,965.422,0.7368369621638892,0.7104612
3,983.781,0.7317417264617512,0.706834
3,1002.156,0.7266416966949911,0.70310724
3,1020.531,0.7215429497161889,0.69938433
3,1038.875,0.7164521444249132,0.6957226
3,1057.391,0.7113092640241382,0.6921228
3,1075.812,0.7061960291602233,0.6883441
3,1094.172,0.7011080290830599,0.6845394
3,1112.547,0.6960163063195056,0.68086517
3,1130.906,0.6909222410192145,0.67732745
3,1149.203,0.6858447992658573,0.673694
3,1167.5,0.6807654943905859,0.6700932
3,1185.844,0.6756779414922401,0.6663484
3,1204.234,0.6705786760457252,0.6626949
3,1222.562,0.6654925263978804,0.6591092
3,1241.0,0.6603745674336238,0.6554724
3,1259.406,0.6552765055750192,0.6516364
3,1277.875,0.6501518356295124,0.6481675
3,1296.266,0.6450533110718679,0.6445196
3,1314.687,0.6399405877142322,0.64093184
3,1333.203,0.634803659542539,0.63729775
3,1351.703,0.6296698593251926,0.633674
3,1370.203,0.6245391212869069,0.62996835
3,1388.703,0.6194136422131599,0.62628496
3,1407.234,0.6142655727024066,0.6223693
3,1425.766,0.6091243239406468,0.6172133
3,1444.312,0.6039786303704462,0.61227834
3,1462.781,0.5988612121442621,0.60713893
3,1481.391,0.5937020439233706,0.6022041
3,1499.953,0.5885567943080597,0.59727526
3,1518.484,0.5834311518127685,0.59212923
3,1537.094,0.5782752821617683,0.5896893
3,1555.641,0.57312797411598,0.5884078
3,1574.203,0.5679797970884639,0.5870262
3,1592.734,0.5628363076055568,0.58449006
3,1611.266,0.557697638248631,0.58100915
3,1629.812,0.5525479361353477,0.5761017
3,1648.406,0.5473890221336332,0.57049763
3,1666.984,0.5422306632064336,0.565058
3,1685.516,0.5370966312613468,0.55928296
3,1704.25,0.5319044758797332,0.5537993
3,1722.812,0.5267490657464584,0.5485392
3,1741.469,0.5215772890855186,0.54271126
3,1760.156,0.5163835991316553,0.5376693
3,1778.828,0.5112028852531557,0.5318133
3,1797.547,0.5060179163303837,0.52607465
3,1816.297,0.5008257630845968,0.5205463
3,1835.031,0.4956321079385495,0.5151828
3,1853.781,0.4904438463438243,0.5094004
3,1872.531,0.4852427256416255,0.50440675
3,1891.266,0.4800427510587596,0.49897122
3,1910.031,0.47483771438281575,0.49347287
3,1928.687,0.4696598364609721,0.48807904
3,1947.344,0.4644893176802828,0.48249567
3,1966.062,0.4592952995492613,0.47727326
3,1984.719,0.4541184819413172,0.47193113
3,2003.437,0.4489327694299586,0.4663325
3,2022.203,0.44373196151105776,0.46100318
3,2040.984,0.4385195572811477,0.45584458
3,2059.766,0.43330449990574854,0.45065552
3,2078.562,0.42809503858390996,0.44500208
3,2097.359,0.42288145967133306,0.43983704
3,2116.094,0.4176864911858616,0.43447587
3,2134.859,0.4124797141924051,0.42924458
3,2153.719,0.4072485880944218,0.42389643
3,2172.672,0.4019860778860292,0.41876465
3,2191.609,0.3967320658193273,0.4132795
3,2210.516,0.3914865417648335,0.40804368
3,2229.437,0.38623644891880304,0.40282255
3,2248.422,0.380964803739898,0.39763856
3,2267.469,0.37568630299075095,0.39208502
3,2286.406,0.37043133002748874,0.38706
3,2305.297,0.3651872464004764,0.38182572
3,2324.281,0.3599173367736355,0.37657508
3,2343.359,0.35462645033706125,0.37116185
3,2362.25,0.34937782299872094,0.36628285
3,2381.203,0.3441157906217502,0.36091673
3,2400.266,0.3388234551032184,0.35571623
3,2419.234,0.3335625994805296,0.35030055
3,2438.312,0.3282672286569138,0.34511507
3,2457.422,0.32296818106036596,0.3396561
3,2476.484,0.31768277156403557,0.33433402
3,2495.625,0.31237486632482053,0.32908338
3,2514.734,0.3070789966818702,0.323703
3,2533.859,0.3017775614863203,0.3184933
3,2552.937,0.29648416204299405,0.31326777
3,2572.016,0.2911907404528251,0.3079989
3,2591.125,0.285886830514557,0.3027072
3,2610.266,0.280577833917265,0.29727954
3,2629.437,0.27525119068926895,0.29215035
3,2648.641,0.26992740122646264,0.28632313
3,2667.766,0.26461751476362955,0.28129354
3,2686.906,0.2593059375414535,0.2758062
3,2705.984,0.25401373779290565,0.27031606
3,2725.266,0.2486595691776052,0.26498514
3,2744.562,0.24330262690889842,0.259535
3,2763.812,0.23796495518427585,0.25378826
3,2783.156,0.23259274818134215,0.24845585
3,2802.406,0.22725237593060674,0.24281123
3,2821.719,0.22189489942054277,0.2371602
3,2840.953,0.216551425756422,0.23186022
3,2860.344,0.21117620847217775,0.2258504
3,2879.719,0.20580378193313098,0.22020248
3,2899.25,0.2003898676871379,0.21441537
3,2918.703,0.19499814388943315,0.20866969
3,2938.156,0.18960242750012055,0.20298079
3,2957.469,0.1842476753965458,0.19722998
3,2976.859,0.17886890001986241,0.19134328
3,2996.297,0.1734749694700668,0.18819118
3,3015.766,0.16807675873658764,0.18566531
3,3035.281,0.16266471057526838,0.18329185
3,3054.797,0.15725193250439443,0.18084776
3,3074.297,0.15184696631255873,0.17826325
3,3093.719,0.14646123558192153,0.17573443
3,3113.25,0.1410462178290613,0.17317778
3,3132.875,0.13560597679577543,0.17054224
3,3152.531,0.13015510511993422,0.16794035
3,3172.156,0.12471279384922442,0.1652275
3,3191.734,0.11928334772922725,0.16243884
3,3211.312,0.11384682523216043,0.15978998
3,3230.953,0.10839931351548503,0.15664637
3,3250.437,0.10298900570690836,0.15380764
3,3270.062,0.09754048002205458,0.15060887
3,3289.766,0.09207610291338936,0.14709708
3,3309.422,0.08661678844765995,0.14390483
3,3329.281,0.08111357658518123,0.13977426
3,3349.109,0.07561236917652903,0.13598573
3,3368.937,0.07010886255745463,0.1317749
3,3388.906,0.0645721986576941,0.12686995
3,3408.719,0.05907655944313532,0.12186289
3,3428.656,0.053548105939813365,0.11617306
3,3448.641,0.04800390523064946,0.1099678
3,3468.859,0.04239681939476518,0.102841616
3,3489.094,0.03678600686102626,0.094925106
3,3509.453,0.03113674785557852,0.08612704
3,3529.641,0.025534540692950233,0.076067924
3,3549.906,0.019918794471059365,0.0641498
3,3570.25,0.014275238358490743,0.050660133
3,3590.594,0.008631376312646277,0.05021417
3,3610.844,0.0030154639639770565,0.05021417
3,3631.203,0.0,0.05021417
3,3651.641,0.0,0.05021417
4,0.0,1.0,0.8941028
4,16.766000000000002,1.0,0.9078782
4,35.75,0.9947287318795379,0.90649974
4,53.813,0.9897178071357614,0.9001608
4,72.047,0.9846657326849849,0.89478743
4,90.219,0.9796307710936546,0.8903723
4,108.375,0.9745925416598867,0.8864166
4,126.578,0.9695400081068167,0.88262796
4,144.782,0.964492471538612,0.8789573
4,163.01600000000002,0.9594323445059516,0.87556183
4,181.203,0.954380889899673,0.87224525
4,199.375,0.9493349724554008,0.86902976
4,217.594,0.9442818840904734,0.8657826
4,235.86,0.9392183407314032,0.86273557
4,254.063,0.9341684689270278,0.85967493
4,272.235,0.9291283125180924,0.85664415
4,290.36,0.9240967386764267,0.85374594
4,308.547,0.9190532249680374,0.8503541
4,326.782,0.9139902199830131,0.8463309
4,344.86,0.9089804604653737,0.8420129
4,363.094,0.9039219287404507,0.83810526
4,381.25,0.898889968323817,0.8338941
4,399.391,0.8938586181259012,0.8299964
4,417.5,0.8888334003854402,0.8260633
4,435.61,0.883813500941982,0.8219344
4,453.813,0.8787683511794668,0.8179441
4,471.969,0.8737286192446163,0.81409705
4,490.282,0.8686488561190145,0.80999637
4,508.485,0.8635968285983587,0.8060752
4,526.625,0.8585664829105201,0.8019601
4,544.875,0.8535056417447044,0.7979847
4,563.094,0.8484506480174752,0.794075
4,581.235,0.8434219256564512,0.7901083
4,599.469,0.8383667766512145,0.7861253
4,617.563,0.8333486097862836,0.78225446
4,635.828,0.8282821587588405,0.7783677
4,653.953,0.8232566182529077,0.7745052
4,672.125,0.8182193184384702,0.7706666
4,690.391,0.8131527400987308,0.7668848
4,708.563,0.8081131436525034,0.76306885
4,726.766,0.8030642011038882,0.7593103
4,745.094,0.7979828660144448,0.75547975
4,763.344,0.7929225283521948,0.75169665
4,781.625,0.7878519088389783,0.74803984
4,800.016,0.7827511754140709,0.74421376
4,818.453,0.7776382932727741,0.74045587
4,836.578,0.7726153188334781,0.7366534
4,854.938,0.7675273162132618,0.73284686
4,873.328,0.7624285863567449,0.7291899
4,891.735,0.7573288354790394,0.7254105
4,910.078,0.752235555278219,0.72191876
4,928.547,0.7471123740418009,0.71814066
4,946.828,0.7420346159571424,0.7145367
4,965.188,0.7369456661696917,0.71061516
4,983.5,0.7318673515991011,0.70699614
4,1001.922,0.7267610669056136,0.70319134
4,1020.188,0.721697993835773,0.69954264
4,1038.532,0.7166066187942437,0.69598645
4,1056.86,0.7115243035331843,0.6921666
4,1075.125,0.7064599765063155,0.68853563
4,1093.61,0.7013347545155765,0.6848171
