cycle,time,actual SoC,predicted SoC
1,1038.594,0.7195850688857597,0.6734951
1,1056.922,0.7145503639176742,0.6695495
1,1075.203,0.7095336143086496,0.6654052
1,1093.687,0.704468615287346,0.6611748
1,1112.0,0.6994521772780521,0.65713066
1,1130.328,0.6944231477927905,0.6531477
1,1148.75,0.6893770402335023,0.6489415
1,1167.125,0.6843310737710455,0.64443815
1,1185.641,0.6792478364728696,0.6386409
1,1203.984,0.6742162989448314,0.63285077
1,1222.406,0.6691548790967732,0.6271935
1,1240.797,0.6641087886114828,0.62308234
1,1259.156,0.6590668590957506,0.61970997
1,1277.547,0.65401989992846,0.61618805
1,1295.906,0.6489855693378814,0.61263067
1,1314.297,0.6439465569908209,0.6090942
1,1332.687,0.6389007365572484,0.6057972
1,1351.203,0.6338242289117338,0.60222477
1,1369.687,0.6287562745864352,0.5986996
1,1388.125,0.6236929921508405,0.5954883
1,1406.578,0.6186316649055438,0.5918382
1,1425.062,0.6135573572588853,0.5884967
1,1443.609,0.6084614714407708,0.58508503
1,1462.047,0.603401857370233,0.58145064
1,1480.547,0.5983235390565742,0.5780466
1,1499.031,0.5932506659059064,0.5745199
1,1517.672,0.5881336215979863,0.5710016
1,1536.109,0.5830742929880212,0.56675714
1,1554.781,0.5779504177797952,0.5621592
1,1573.281,0.5728731570191968,0.55747813
1,1591.859,0.5677664402560969,0.55324113
1,1610.406,0.5626752639174368,0.54828936
1,1628.953,0.5575764076955673,0.5440224
1,1647.562,0.5524644197534176,0.5394645
1,1666.062,0.5473852228328624,0.53465486
1,1684.656,0.5422807073675158,0.5302189
1,1703.219,0.5371867257973743,0.52561224
1,1721.891,0.5320594255245431,0.5212257
1,1740.437,0.5269734467227937,0.5165674
1,1759.016,0.5218790360249954,0.5118889
1,1777.641,0.5167627327322787,0.50789106
1,1796.328,0.511638005026294,0.5041562
1,1815.047,0.5064989728378507,0.5010189
1,1833.75,0.5013677528849393,0.49643534
1,1852.391,0.4962566539951664,0.49204448
1,1871.078,0.4911207688763933,0.48788294
1,1889.844,0.4859703827696506,0.48388785
1,1908.578,0.48083016073664664,0.48014417
1,1927.281,0.4756958575753226,0.47640917
1,1946.031,0.47055142632516334,0.47148767
1,1964.891,0.46537524759393634,0.4666822
1,1983.703,0.46020540691996914,0.4619197
1,2002.484,0.45505196880287446,0.45683062
1,2021.187,0.449920923206417,0.45197383
1,2039.906,0.44478761771317377,0.4469692
1,2058.641,0.43964824842646605,0.44219047
1,2077.406,0.4344975882104715,0.43755573
1,2096.312,0.42931122201239985,0.4326778
1,2115.047,0.4241731236323883,0.42780578
1,2133.969,0.4189801435527003,0.42320257
1,2152.812,0.41380987271253344,0.41837043
1,2171.625,0.40864252333557505,0.41397202
1,2190.547,0.40344529649469507,0.4090185
1,2209.422,0.3982655987358193,0.40428117
1,2228.297,0.39308806735199514,0.3994232
1,2247.219,0.3878975760289637,0.3945245
1,2265.969,0.38275517286215316,0.38935474
1,2284.937,0.3775498351056622,0.38426217
1,2303.859,0.3723628933799781,0.37899092
1,2322.797,0.3671673059532843,0.3739677
1,2341.766,0.36195828987310874,0.3691832
1,2360.594,0.3567861637586448,0.3641404
1,2379.578,0.35157854851748943,0.35902
1,2398.672,0.3463413944430191,0.35386562
1,2417.797,0.34109284130755624,0.3487688
1,2436.906,0.3358544697655682,0.34343553
1,2455.969,0.3306294909657566,0.338198
1,2474.984,0.3254074452727705,0.3334764
1,2494.031,0.320180120513327,0.32826906
1,2513.187,0.3149259071417636,0.32307643
1,2532.391,0.3096559286039118,0.31793213
1,2551.547,0.30439272402801687,0.3128379
1,2570.578,0.29916236699770116,0.30773002
1,2589.703,0.29390994800420334,0.30241776
1,2608.797,0.2886635920548221,0.29717648
1,2627.953,0.2834089040504511,0.29175878
1,2647.234,0.27812453167081436,0.28652102
1,2666.516,0.2728292177198973,0.28145477
1,2685.812,0.26752887381514057,0.2760933
1,2704.969,0.26227457614580635,0.2707888
1,2724.203,0.25699459350991855,0.26543272
1,2743.453,0.2517139735841539,0.25994247
1,2762.625,0.24644664546543557,0.25490612
1,2781.922,0.2411545930397041,0.24904406
1,2801.25,0.23585643093528533,0.24369165
1,2820.625,0.23053764936444165,0.23836324
1,2839.937,0.22524044712081076,0.23279458
1,2859.234,0.21994218139065902,0.22743487
1,2878.578,0.21463152298765864,0.22176397
1,2897.937,0.2093219900730157,0.21611062
1,2917.281,0.20401710329817782,0.21039641
1,2936.687,0.19868598361257103,0.20510626
1,2956.078,0.19336434095657942,0.19909135
1,2975.453,0.18804514488832705,0.19344178
1,2994.969,0.18268930728677304,0.1875523
1,3014.453,0.17733964807166516,0.18154773
1,3033.891,0.172000934441843,0.17575964
1,3053.375,0.1666624879762983,0.16931802
1,3072.859,0.161314102858905,0.16348475
1,3092.328,0.15595865752070842,0.15762198
1,3111.828,0.15060938982903144,0.15093166
1,3131.234,0.1452767270858171,0.14483878
1,3150.672,0.13993651504355148,0.13827667
1,3170.187,0.13457925693674067,0.13164225
1,3189.734,0.129211463582454,0.12491733
1,3209.297,0.12384148086243893,0.11786166
1,3229.016,0.11842266641338574,0.11081639
1,3248.625,0.11304723988740648,0.103204906
1,3268.328,0.10763583499717169,0.09581277
1,3287.969,0.10224862824173332,0.08767095
1,3307.625,0.09684562329965002,0.07967892
1,3327.234,0.09145922535245701,0.07087639
1,3346.937,0.08604587271418779,0.061807364
1,3366.781,0.08059971390951198,0.051824152
1,3386.641,0.0751408120314089,0.041800916
1,3406.656,0.06964369479952295,0.03851062
1,3426.625,0.06416231601024058,0.038660645
1,3446.875,0.05859689831788093,0.039138556
1,3466.984,0.0530798733154786,0.039565474
1,3487.078,0.04756616063340801,0.04003808
1,3507.328,0.04201734631904829,0.04062304
1,3527.562,0.036470591551881516,0.041364044
1,3547.781,0.030924208999412464,0.04220462
1,3568.062,0.025362640859476537,0.043379635
1,3588.328,0.019791105380893684,0.044664383
1,3608.594,0.014234870698257952,0.04619229
1,3628.953,0.008640739331532074,0.048224032
1,3649.375,0.0030274955765202992,0.050941378
1,3669.875,0.0,0.05451712
1,3690.234,0.0,0.05967334
2,0.0,1.0,0.94995606
2,16.672,0.9999995251528454,0.8857049
2,35.703,0.9947476557537134,0.8940674
2,53.828,0.9897525011629698,0.889933
2,71.891,0.9847707765048793,0.8863636
2,90.047,0.9797591281358321,0.88265646
2,108.313,0.9747231684563352,0.87941414
2,126.391,0.9697403160772448,0.8752537
2,144.625,0.9647121239901392,0.87090933
2,162.719,0.9597138601871817,0.8667215
2,180.953,0.9546906260518313,0.86235154
2,199.016,0.9497084246243618,0.85837466
2,217.297,0.9446730420636139,0.85413855
2,235.469,0.9396624089954771,0.85016215
2,253.735,0.9346275476405228,0.8461571
2,271.813,0.9296437816514516,0.8421664
2,290.063,0.9246109422063115,0.83812404
2,308.266,0.919591249686156,0.8341397
2,326.422,0.9145835118983584,0.8301692
2,344.594,0.9095703827134082,0.8263302
2,362.782,0.9045508470243641,0.82242084
2,381.016,0.8995151336623834,0.818563
2,399.25,0.8944959595241141,0.8144773
2,417.422,0.8894921521898671,0.8106048
2,435.563,0.8844893172587267,0.80675995
2,453.75,0.8794741347955654,0.8028175
2,472.032,0.8744274911337563,0.7989422
2,490.328,0.8693819747314736,0.79488873
2,508.516,0.8643669216919265,0.79098547
2,526.641,0.8593709329642898,0.78702176
2,544.891,0.8543375149909621,0.78306794
2,563.078,0.8493225946506047,0.77904147
2,581.235,0.8443161682298562,0.7750151
2,599.5,0.8392723488358597,0.7710873
2,617.703,0.8342486058455472,0.76707053
2,636.032,0.8291949549450277,0.76299465
2,654.172,0.8241915970204411,0.7590371
2,672.344,0.8191841061686679,0.7549052
2,690.547,0.814160001398464,0.75086963
2,708.844,0.8091194385776955,0.7466445
2,727.047,0.8040979714247233,0.7426541
2,745.266,0.7990719039244456,0.7385809
2,763.703,0.7939895059549896,0.73440945
2,782.0,0.7889406179965797,0.7302169
2,800.25,0.7839050253381872,0.7261441
2,818.563,0.7788493833140451,0.72196376
2,836.953,0.7737760159914596,0.7177117
2,855.344,0.7687041047351021,0.71346635
2,873.578,0.7636698702804737,0.7093398
2,891.828,0.7586342077061919,0.7052699
2,910.25,0.7535457931179311,0.7011401
2,928.625,0.7484727387174481,0.69690007
2,947.0,0.7434062199240923,0.69267154
2,965.344,0.7383435028033254,0.68867445
2,983.688,0.7332866188615716,0.68443346
2,1002.0,0.7282369542778295,0.6803868
2,1020.344,0.7231809673383033,0.6762296
2,1038.703,0.7181181194781502,0.6721736
2,1057.078,0.7130489112431905,0.6681299
2,1075.422,0.7079922383432556,0.6639666
2,1093.75,0.7029444887141892,0.659927
2,1112.063,0.6978975537766384,0.655902
2,1130.485,0.6928252017674681,0.6517139
2,1148.75,0.6877901747794065,0.6477841
2,1167.094,0.6827308328888172,0.64274645
2,1185.438,0.677670796873639,0.6369014
2,1203.875,0.6725768688914469,0.63123155
2,1222.172,0.6675214846191134,0.6260504
2,1240.563,0.6624447817240408,0.6224847
2,1259.094,0.6573352194823524,0.6188042
2,1277.453,0.6522643041608652,0.61546713
2,1295.844,0.6471914059279767,0.6118952
2,1314.391,0.6420810206978026,0.60820544
2,1332.766,0.6370132196298721,0.6047969
2,1351.235,0.631920749167012,0.60129136
2,1369.688,0.626828095048196,0.59793055
2,1388.141,0.6217356662247692,0.5944334
2,1406.61,0.6166390085563663,0.5909757
2,1425.188,0.6115159882888047,0.5873293
2,1443.703,0.6064104775236677,0.58380044
2,1462.282,0.6012883219201041,0.58027124
2,1480.672,0.5962156823662098,0.57690233
2,1499.203,0.5911090522282962,0.5733193
2,1517.766,0.5859850291793569,0.5699856
2,1536.313,0.5808737848954266,0.56595504
2,1554.828,0.575771727888442,0.56146955
2,1573.422,0.5706453929007095,0.5567799
2,1591.969,0.5655275136582099,0.55237997
2,1610.532,0.5604107035599516,0.54766864
2,1629.235,0.5552503813740595,0.54318625
2,1647.844,0.5501152693981622,0.53872234
2,1666.5,0.5449682945241618,0.5340686
2,1685.094,0.5398417073047594,0.52939636
2,1703.719,0.534707078297682,0.5249739
2,1722.344,0.5295699710986067,0.5204329
2,1741.016,0.5244095259648573,0.51607674
2,1759.703,0.5192527824006623,0.51142114
2,1778.36,0.5141077171513856,0.50726277
2,1796.969,0.5089743290761817,0.50369334
2,1815.625,0.5038233074702384,0.50062877
2,1834.297,0.49867750078462636,0.49619213
2,1852.953,0.4935356363956584,0.4919146
2,1871.657,0.48837650456698756,0.48796484
2,1890.313,0.4832320379903485,0.48423454
2,1909.172,0.4780325442112543,0.480518
2,1927.875,0.4728668225953945,0.47690633
2,1946.672,0.46768100182900774,0.47214183
2,1965.407,0.4625185770829667,0.4669715
2,1984.188,0.45734181009751096,0.46216342
2,2002.907,0.45216965139516246,0.4577359
2,2021.625,0.4470066242342056,0.4527174
2,2040.36,0.4418425701691861,0.44780618
2,2059.078,0.4366836700362341,0.44294477
2,2077.86,0.43149721865896373,0.43852034
2,2096.641,0.42632107933776997,0.43337744
2,2115.688,0.42107445636806057,0.428429
2,2134.594,0.41586389691596204,0.423784
2,2153.563,0.41062706946489314,0.4192923
2,2172.407,0.4054349453003392,0.41426784
2,2191.25,0.40023280770411485,0.40981895
2,2210.11,0.39503441795128813,0.4047828
2,2228.938,0.3898308725203781,0.40052998
2,2247.953,0.3845866482714717,0.39511824
2,2266.875,0.37936418298305835,0.3903257
2,2286.0,0.3740825206222381,0.38525087
2,2305.032,0.3688375682620837,0.38006622
2,2323.985,0.36360290060991535,0.37519196
2,2342.907,0.35839051360839147,0.36968276
2,2362.016,0.35311918576873824,0.36470258
2,2381.125,0.3478537000580194,0.35953972
2,2400.078,0.3426232271639812,0.35462132
2,2419.063,0.3373816639158351,0.3497368
2,2438.078,0.3321395982337812,0.34444207
2,2457.172,0.32686957232810027,0.33942094
2,2476.266,0.3215990571153762,0.33429384
2,2495.36,0.31632976918479255,0.32925475
2,2514.438,0.3110718088225227,0.32388967
2,2533.438,0.30583615420486865,0.3188904
2,2552.516,0.3005742719043827,0.31380704
2,2571.578,0.29532107874464397,0.30845982
2,2590.735,0.2900447731580204,0.303186
2,2609.813,0.2847901755594656,0.2978763
2,2628.969,0.27950581787175327,0.2930376
2,2648.266,0.2741884893098846,0.28762695
2,2667.516,0.2688771086427098,0.2825125
2,2686.735,0.26357986518208126,0.27698994
2,2706.047,0.25825030899176205,0.271848
2,2725.328,0.2529297238798312,0.26652342
2,2744.703,0.24758545734890336,0.26111722
2,2763.907,0.24229283728674916,0.25568652
2,2783.047,0.2370031953008676,0.25063467
2,2802.344,0.2316804410370367,0.24489835
2,2821.641,0.22636010021887035,0.23929214
2,2840.922,0.2210412011752944,0.23394063
2,2860.407,0.2156625758454293,0.22853047
2,2879.766,0.21032391415074525,0.22287562
2,2899.141,0.20497436706203678,0.21733934
2,2918.438,0.19964717755535674,0.21164873
2,2937.922,0.1942789273694779,0.20566946
2,2957.407,0.18889995039425309,0.20031455
2,2976.813,0.18355042676509878,0.19426623
2,2996.188,0.17821360182887627,0.18834737
2,3015.641,0.17284864056971502,0.18234769
2,3035.094,0.16748033133523826,0.17669743
2,3054.578,0.16210690130115055,0.17034027
2,3074.016,0.15674212147310668,0.16436377
2,3093.532,0.15135341497402563,0.15832403
2,3113.094,0.14595435313877858,0.15186468
2,3132.641,0.14055878094056043,0.14561883
2,3152.235,0.13514466354188834,0.13918284
2,3171.766,0.12976873673704786,0.13180819
2,3191.25,0.12439093284037986,0.12550911
2,3210.703,0.11903476889882467,0.11825931
2,3230.375,0.11360659681343825,0.11121383
2,3250.032,0.10818126268390979,0.10386944
2,3269.688,0.10275655710359648,0.09622684
2,3289.532,0.09728692617430787,0.0879477
2,3309.188,0.09186401695582375,0.079863966
2,3328.828,0.08644328869044104,0.07081351
2,3348.735,0.0809573326828679,0.06124541
2,3368.688,0.07545473594480437,0.05089593
2,3388.735,0.0699341435819065,0.039660007
2,3408.75,0.06441396035381686,0.03859645
2,3428.719,0.05890687990411658,0.03890583
2,3448.797,0.0533687464236149,0.03932485
2,3468.953,0.04781101513813858,0.039854914
2,3489.219,0.0422260979010112,0.040464938
2,3509.61,0.03660028297995547,0.04134497
2,3529.828,0.031032238070732503,0.04215923
2,3550.157,0.02542442320166444,0.043288767
2,3570.453,0.019830966056171306,0.04452765
2,3590.797,0.014215409828242646,0.046291083
2,3611.172,0.008599186190585993,0.048462152
2,3631.438,0.00301316781409433,0.051595062
2,3651.875,0.0,0.056488007
2,3672.344,0.0,0.062778264
3,0.0,1.0,0.9486213
3,16.796999999999997,0.999998476146198,0.8853699
3,35.766,0.9947346528466279,0.8927195
3,53.891,0.9897067290822363,0.8887557
3,72.094,0.9846560462613071,0.8845786
3,90.187,0.9796379851052135,0.8810123
3,108.328,0.9746056856946543,0.87755466
3,126.60900000000001,0.9695364024196629,0.8729898
3,144.828,0.9644782107824282,0.86877084
3,163.062,0.9594239910229738,0.8644582
3,181.25,0.9543796734061147,0.8602605
3,199.406,0.9493440805414056,0.85613155
3,217.453,0.9443384676325807,0.8520556
3,235.516,0.9393234531672816,0.8480053
3,253.797,0.9342541535386393,0.8439207
3,271.937,0.9292208919397703,0.83990335
3,290.109,0.9241830497049413,0.8358872
3,308.25,0.9191464378074833,0.8319683
3,326.375,0.9141232424718366,0.8279395
3,344.562,0.9090771682600213,0.82407975
3,362.719,0.9040364167728374,0.82009685
3,380.844,0.8990110159892227,0.8161262
3,399.078,0.8939512710427803,0.8122763
3,417.234,0.8889082483732341,0.8084129
3,435.437,0.8838640510946101,0.8043543
3,453.641,0.8788128842789625,0.80047727
3,471.844,0.8737635845358801,0.7965088
3,490.062,0.8687086921200401,0.79258037
3,508.281,0.8636535462011395,0.7886484
3,526.516,0.8585943668234477,0.7846816
3,544.75,0.8535401103236581,0.7806215
3,562.969,0.8484828193694736,0.77669346
3,581.187,0.8434282078448332,0.7726072
3,599.359,0.838385301933024,0.76871073
3,617.547,0.8333431004053429,0.7646016
3,635.719,0.8282987560290175,0.7606907
3,654.078,0.8232031363462603,0.75655496
3,672.359,0.8181279880980785,0.75250864
3,690.562,0.8130773198706344,0.7483777
3,709.0,0.8079591865560972,0.74424934
3,727.172,0.8029200545595231,0.7401248
3,745.453,0.7978518900652354,0.73595333
3,763.672,0.7928024311773703,0.7317256
3,781.937,0.7877373898868987,0.7276147
3,800.312,0.7826324188176184,0.7234721
3,818.641,0.7775468260272342,0.71922123
3,836.969,0.7724648157073888,0.7150129
3,855.344,0.7673722810938721,0.7108507
3,873.734,0.7622703239784192,0.706754
3,892.125,0.7571717662459598,0.7025152
3,910.344,0.7521108846155817,0.69848466
3,928.641,0.7470362248166654,0.6942144
3,947.031,0.741937349265299,0.6901148
3,965.422,0.7368369621638892,0.6859735
3,983.781,0.7317417264617512,0.6818349
3,1002.156,0.7266416966949911,0.67768073
3,1020.531,0.7215429497161889,0.6735861
3,1038.875,0.7164521444249132,0.669493
3,1057.391,0.7113092640241382,0.66538227
3,1075.812,0.7061960291602233,0.6612614
3,1094.172,0.7011080290830599,0.65719205
3,1112.547,0.6960163063195056,0.6530465
3,1130.906,0.6909222410192145,0.64905053
3,1149.203,0.6858447992658573,0.6449773
3,1167.5,0.6807654943905859,0.6392325
3,1185.844,0.6756779414922401,0.6334331
3,1204.234,0.6705786760457252,0.6276593
3,1222.562,0.6654925263978804,0.6232132
3,1241.0,0.6603745674336238,0.6197973
3,1259.406,0.6552765055750192,0.6159556
3,1277.875,0.6501518356295124,0.6127723
3,1296.266,0.6450533110718679,0.60908467
3,1314.687,0.6399405877142322,0.6056942
3,1333.203,0.634803659542539,0.6022634
3,1351.703,0.6296698593251926,0.59871227
3,1370.203,0.6245391212869069,0.595161
3,1388.703,0.6194136422131599,0.5914729
3,1407.234,0.6142655727024066,0.58832306
3,1425.766,0.6091243239406468,0.58459544
3,1444.312,0.6039786303704462,0.58121216
3,1462.781,0.5988612121442621,0.57748693
3,1481.391,0.5937020439233706,0.5741516
3,1499.953,0.5885567943080597,0.5705215
3,1518.484,0.5834311518127685,0.5667868
3,1537.094,0.5782752821617683,0.5634316
3,1555.641,0.57312797411598,0.5602656
3,1574.203,0.5679797970884639,0.55607903
3,1592.734,0.5628363076055568,0.55165213
3,1611.266,0.557697638248631,0.5469913
3,1629.812,0.5525479361353477,0.54230636
3,1648.406,0.5473890221336332,0.5378458
3,1666.984,0.5422306632064336,0.53331786
3,1685.516,0.5370966312613468,0.5286183
3,1704.25,0.5319044758797332,0.52417016
3,1722.812,0.5267490657464584,0.5198198
3,1741.469,0.5215772890855186,0.5150806
3,1760.156,0.5163835991316553,0.5108376
3,1778.828,0.5112028852531557,0.5070588
3,1797.547,0.5060179163303837,0.50332856
3,1816.297,0.5008257630845968,0.50038016
3,1835.031,0.4956321079385495,0.49604255
3,1853.781,0.4904438463438243,0.49103305
3,1872.531,0.4852427256416255,0.48731688
3,1891.266,0.4800427510587596,0.4836221
3,1910.031,0.47483771438281575,0.47976965
3,1928.687,0.4696598364609721,0.47588015
3,1947.344,0.4644893176802828,0.47073242
3,1966.062,0.4592952995492613,0.4660763
3,1984.719,0.4541184819413172,0.46129102
3,2003.437,0.4489327694299586,0.45624062
3,2022.203,0.44373196151105776,0.45145684
3,2040.984,0.4385195572811477,0.44686314
3,2059.766,0.43330449990574854,0.442221
3,2078.562,0.42809503858390996,0.43696898
3,2097.359,0.42288145967133306,0.43245864
3,2116.094,0.4176864911858616,0.4276536
3,2134.859,0.4124797141924051,0.42298865
3,2153.719,0.4072485880944218,0.41815546
3,2172.672,0.4019860778860292,0.4135372
3,2191.609,0.3967320658193273,0.40867275
3,2210.516,0.3914865417648335,0.40395042
3,2229.437,0.38623644891880304,0.39923176
3,2248.422,0.380964803739898,0.39471686
3,2267.469,0.37568630299075095,0.38954458
3,2286.406,0.37043133002748874,0.38508552
3,2305.297,0.3651872464004764,0.37994504
3,2324.281,0.3599173367736355,0.3748219
3,2343.359,0.35462645033706125,0.36954415
3,2362.25,0.34937782299872094,0.36477026
3,2381.203,0.3441157906217502,0.35966915
3,2400.266,0.3388234551032184,0.35474646
3,2419.234,0.3335625994805296,0.34947795
3,2438.312,0.3282672286569138,0.34440714
3,2457.422,0.32296818106036596,0.33907187
3,2476.484,0.31768277156403557,0.3338496
3,2495.625,0.31237486632482053,0.32887766
3,2514.734,0.3070789966818702,0.32365084
3,2533.859,0.3017775614863203,0.3187011
3,2552.937,0.29648416204299405,0.31355563
3,2572.016,0.2911907404528251,0.3084088
3,2591.125,0.285886830514557,0.3032432
3,2610.266,0.280577833917265,0.29794073
3,2629.437,0.27525119068926895,0.29290426
3,2648.641,0.26992740122646264,0.287336
3,2667.766,0.26461751476362955,0.28239682
3,2686.906,0.2593059375414535,0.27705026
3,2705.984,0.25401373779290565,0.27166364
3,2725.266,0.2486595691776052,0.2664379
3,2744.562,0.24330262690889842,0.26110232
3,2763.812,0.23796495518427585,0.2555366
3,2783.156,0.23259274818134215,0.25028127
3,2802.406,0.22725237593060674,0.24477148
3,2821.719,0.22189489942054277,0.23913836
3,2840.953,0.216551425756422,0.23391783
3,2860.344,0.21117620847217775,0.22808588
3,2879.719,0.20580378193313098,0.22243223
3,2899.25,0.2003898676871379,0.21677971
3,2918.703,0.19499814388943315,0.21103373
3,2938.156,0.18960242750012055,0.20545742
3,2957.469,0.1842476753965458,0.19972411
3,2976.859,0.17886890001986241,0.19379643
3,2996.297,0.1734749694700668,0.18788764
3,3015.766,0.16807675873658764,0.18182212
3,3035.281,0.16266471057526838,0.17595854
3,3054.797,0.15725193250439443,0.1698986
3,3074.297,0.15184696631255873,0.1635603
3,3093.719,0.14646123558192153,0.15738395
3,3113.25,0.1410462178290613,0.15102306
3,3132.875,0.13560597679577543,0.14452246
3,3152.531,0.13015510511993422,0.13806534
3,3172.156,0.12471279384922442,0.13130862
3,3191.734,0.11928334772922725,0.124592036
3,3211.312,0.11384682523216043,0.11754787
3,3230.953,0.10839931351548503,0.11024359
3,3250.437,0.10298900570690836,0.10286069
3,3270.062,0.09754048002205458,0.095024854
3,3289.766,0.09207610291338936,0.08674142
3,3309.422,0.08661678844765995,0.07848588
3,3329.281,0.08111357658518123,0.0690628
3,3349.109,0.07561236917652903,0.05947396
3,3368.937,0.07010886255745463,0.049051225
3,3388.906,0.0645721986576941,0.03739524
3,3408.719,0.05907655944313532,0.03737983
3,3428.656,0.053548105939813365,0.037668288
3,3448.641,0.04800390523064946,0.03821668
3,3468.859,0.04239681939476518,0.038782686
3,3489.094,0.03678600686102626,0.039446175
3,3509.453,0.03113674785557852,0.040274173
3,3529.641,0.025534540692950233,0.04123962
3,3549.906,0.019918794471059365,0.042503446
3,3570.25,0.014275238358490743,0.044038445
3,3590.594,0.008631376312646277,0.045929283
3,3610.844,0.0030154639639770565,0.048609674
3,3631.203,0.0,0.05253303
3,3651.641,0.0,0.059148163
4,0.0,1.0,0.94875425
4,16.766000000000002,1.0,0.8856602
4,35.75,0.9947287318795379,0.89247155
4,53.813,0.9897178071357614,0.88833773
4,72.047,0.9846657326849849,0.88392556
4,90.219,0.9796307710936546,0.88054615
4,108.375,0.9745925416598867,0.87748957
4,126.578,0.9695400081068167,0.8730066
4,144.782,0.964492471538612,0.86858463
4,163.01600000000002,0.9594323445059516,0.8643308
4,181.203,0.954380889899673,0.86015594
4,199.375,0.9493349724554008,0.8560301
4,217.594,0.9442818840904734,0.85179234
4,235.86,0.9392183407314032,0.8477774
4,254.063,0.9341684689270278,0.8437626
4,272.235,0.9291283125180924,0.8397268
4,290.36,0.9240967386764267,0.83578944
4,308.547,0.9190532249680374,0.831774
4,326.782,0.9139902199830131,0.8278625
4,344.86,0.9089804604653737,0.8237865
4,363.094,0.9039219287404507,0.81993115
4,381.25,0.898889968323817,0.815935
4,399.391,0.8938586181259012,0.81207824
4,417.5,0.8888334003854402,0.8082253
4,435.61,0.883813500941982,0.8042178
4,453.813,0.8787683511794668,0.80029786
4,471.969,0.8737286192446163,0.79645187
4,490.282,0.8686488561190145,0.7923912
4,508.485,0.8635968285983587,0.7885262
4,526.625,0.8585664829105201,0.7844571
4,544.875,0.8535056417447044,0.7804754
4,563.094,0.8484506480174752,0.77652216
4,581.235,0.8434219256564512,0.772558
4,599.469,0.8383667766512145,0.76845753
4,617.563,0.8333486097862836,0.7644268
4,635.828,0.8282821587588405,0.76037973
4,653.953,0.8232566182529077,0.7563987
4,672.125,0.8182193184384702,0.7523104
4,690.391,0.8131527400987308,0.74820983
4,708.563,0.8081131436525034,0.7441275
4,726.766,0.8030642011038882,0.7399538
4,745.094,0.7979828660144448,0.73580766
4,763.344,0.7929225283521948,0.73168933
4,781.625,0.7878519088389783,0.72751594
4,800.016,0.7827511754140709,0.7233538
4,818.453,0.7776382932727741,0.7191366
4,836.578,0.7726153188334781,0.7149496
4,854.938,0.7675273162132618,0.7107441
4,873.328,0.7624285863567449,0.7065736
4,891.735,0.7573288354790394,0.70240825
4,910.078,0.752235555278219,0.6983034
4,928.547,0.7471123740418009,0.6941117
4,946.828,0.7420346159571424,0.6900413
4,965.188,0.7369456661696917,0.68577284
4,983.5,0.7318673515991011,0.68168104
4,1001.922,0.7267610669056136,0.6775272
4,1020.188,0.721697993835773,0.673453
4,1038.532,0.7166066187942437,0.6693474
4,1056.86,0.7115243035331843,0.6652365
4,1075.125,0.7064599765063155,0.6612005
4,1093.61,0.7013347545155765,0.65707123
